KA1M0880R-FSC,"3,19 € (24,04 kn)",IC-POWER SWITCH 800V 8A 67KH,2  - ima na lageru
KA1M0680,"0,00 € (0,00 kn)",IC,0  - pošalji upit
KA1M0565R-FSC,"2,92 € (22,00 kn)",IC(TO220-4F),7  - ima na lageru
KA1M0380R-SSU,"4,05 € (30,51 kn)",IC- 800V 3A 70KH =1M0365R(TO220-4F),1  - ima na lageru
KA1M0280R-SSU,"4,07 € (30,67 kn)",IC-POWER SWITCH(TO220-4F),4  - ima na lageru
KA1H0565R,"3,52 € (26,52 kn)",IC 4PIN TO220F,2  - ima na lageru
KA1H0380R-SEC(TO220-4F),"3,32 € (25,01 kn)",IC,5  - ima na lageru
K1150PG,"0,00 € (0,00 kn)",,0  - pošalji upit
JUO168,"9,95 € (74,97 kn)",IC,0  - pošalji upit
JUO116,"0,00 € (0,00 kn)",,0  - pošalji upit
JUO114,"0,00 € (0,00 kn)",,0  - pošalji upit
JUO111,"0,00 € (0,00 kn)",,0  - pošalji upit
JUO003,"9,95 € (74,97 kn)",IC,0  - pošalji upit
JRC2375,"3,19 € (24,04 kn)",IC (DIP8),10  - ima na lageru
JRC2068,"0,00 € (0,00 kn)",IC,0  - pošalji upit
JRC2060-SMD,"4,52 € (34,06 kn)",IC-SMD(SO14),10  - ima na lageru
JH405CH FA8515(SIP17),"30,58 € (230,41 kn)",IC,1  - ima na lageru
J458,"0,00 € (0,00 kn)",IC-SMD,0  - pošalji upit
IX86602,"0,00 € (0,00 kn)",ic,0  - pošalji upit
IX1584BMZZ,"0,00 € (0,00 kn)",,0  - pošalji upit
IX1405BMZZ,"0,00 € (0,00 kn)",IC,0  - pošalji upit
IX0933,"0,00 € (0,00 kn)",IC=RH-IX0933,0  - pošalji upit
IX0715,"0,00 € (0,00 kn)",INTEGRIRANI KRUG,0  - pošalji upit
IX0712CEN1,"35,84 € (270,04 kn)",IC=M51390ASP,0  - pošalji upit
IX0640,"0,00 € (0,00 kn)",INTEGRIRANI KRUG=LA7830,0  - pošalji upit
IX0571GEZZ,"0,00 € (0,00 kn)",INTEGRIRANI KRUG=X0571GE,0  - pošalji upit
IX0465CEZZ,"0,00 € (0,00 kn)",INTEGRIRANI KRUG=STR40090,0  - pošalji upit
IX0355CEZZ,"0,00 € (0,00 kn)",IC,0  - pošalji upit
IX0329,"0,00 € (0,00 kn)",INTEGRIRANI KRUG=209.72474,0  - pošalji upit
IX0322GEZZ,"0,00 € (0,00 kn)",INTEGRIRANI KRUG,0  - pošalji upit
IX0250C,"0,00 € (0,00 kn)",IC,0  - pošalji upit
IX0109CE,"0,00 € (0,00 kn)",INTEGRIRANI KRUG=TA7193,0  - pošalji upit
IX0065,"0,00 € (0,00 kn)",INTEGRIRANI KRUG=X0065,0  - pošalji upit
IX0063,"0,00 € (0,00 kn)",INTEGRIRANI KRUG=TA7193,0  - pošalji upit
ITS4142-INF(SOT23),"2,99 € (22,53 kn)",IC-TR-N-45V 700mA 200mR 1.4W,2  - ima na lageru
ITS4141-INF(SOT23),"2,12 € (15,97 kn)",IC-POWER SWITCH 700mA,27  - ima na lageru
ITA25B4 (DIP20),"7,81 € (58,84 kn)",IC,8  - ima na lageru
ITA25B3-ST,"7,96 € (59,97 kn)",IC-bidirectional TRANSIL Array for Datal,2  - ima na lageru
ISP1122AD-PHI,"7,20 € (54,25 kn)",IC,5  - ima na lageru
ISL98602IRAAZ-T(FQN40),"13,27 € (99,98 kn)",IC-LCD SUPPLY,5  - ima na lageru
ISD1420P-ISD(DIP28),"12,95 € (97,57 kn)",IC,1  - ima na lageru
IS471FE-SHARP,"8,36 € (62,99 kn)",INTEGRATED IR RECEIVER(TO92-4),2  - ima na lageru
IS31LT3948-GRLS4-ISSI,"0,00 € (0,00 kn)","IC-LED LIGHTING DRIVER, PFM BOOST (SO8)",0  - pošalji upit
IRU3037CSPBF-IR,"3,32 € (25,01 kn)",IC-PWM VOLTAGE MODE CONT(SOIC8),18  - ima na lageru
IRS2302SPBF-INF(SO8),"3,54 € (26,67 kn)",IC-SMD-DRIVER MOSFET,5  - ima na lageru
IRS2186SPBF-IR,"4,29 € (32,32 kn)",IC DRIVER MOSFET 620V Out:2 (SO8),3  - ima na lageru
IRS2166DSPBF-IR,"3,29 € (24,79 kn)",IC-DRIVER BALLAST 260mA 0:15.6V (SO16),5  - ima na lageru
IRS21531D-IRF(SO8),"7,30 € (55,00 kn)",IC-SMD-HALF BRDG DR. SELF-OSC 600V,5  - ima na lageru
IRS2106SPBF-INF(SO8),"4,98 € (37,52 kn)","IC-SMD-DRIVER FET 620V 0,625A Outp.2",4  - ima na lageru
IRS21064SPBF-IR(SO14),"6,46 € (48,67 kn)",IC-Gate Drivers HI LO SIDE DRVR 600V 10,8  - ima na lageru
IRS20957SPBF-IR(SO16),"10,62 € (80,02 kn)","IC-SMD-AUDIO AMP.10-15V 1A,CLASS D.",3  - ima na lageru
IRS2092SPBF-IR,"15,26 € (114,98 kn)","IC;-AUDIO AMP.10-18V,CLAS """"D""""(SO16)",23  - ima na lageru
IRS2092PBF-IR,"18,58 € (139,99 kn)",IC AUDIO AMP: 1W(DIP16),1  - ima na lageru
IRS2005SPBF-IR(SO8),"2,65 € (19,97 kn)","IC-SMD-DRIVER,MOSFET HALF BRIIDGE",25  - ima na lageru
IRFU3037CSPBF-IR,"3,15 € (23,73 kn)",IC-PWM VOLTAGE CONT.500mA 200kHzSO8),0  - pošalji upit
IRDAK0705169,"26,69 € (201,10 kn)",IC-HYBRID,5  - ima na lageru
IRAMS10UP60B-IR(SIP19),"22,23 € (167,49 kn)",IC-POWER MODUL FOR APPLIANCE MOTOR DRIV.,1  - ima na lageru
IRAMS10UP60B-2-IR(SIP19),"22,23 € (167,49 kn)",IC-POWER MODUL FOR APPLIANCE MOTOR DRIV.,1  - ima na lageru
IRAMS10UP60A-IR(SIP19),"22,23 € (167,49 kn)",C-POWER MODUL FOR APPLIANCE MOTOR DRIV.,2  - ima na lageru
IR4428PBF-IR,"5,57 € (41,97 kn)",IC-DUAL MOSFET DRIVER,8  - ima na lageru
IR4427STRPBF-IR(SO8),"3,54 € (26,67 kn)","IC-SMD-driver low-side,gate driver; -1.5",5  - ima na lageru
IR4427SPBF-IR,"2,65 € (19,97 kn)","IC-DRIVER,MOSFET,20V 2,3A 625mW(SO8)",4  - ima na lageru
IR4427PBF-IR,"5,97 € (44,98 kn)",IC-DRIVER LOW SIDE 1.5A 6:20V CH:2 (DIP8,26  - ima na lageru
IR4426S-IR,"2,62 € (19,74 kn)",IC DRIVER LOW SIDE 1.5A 6:20V CH:2 (SO8),10  - ima na lageru
IR4426-IR,"2,57 € (19,36 kn)",IC DRIVER LOW SIDE 1.5A 6:20V CH:2 (DIP8,10  - ima na lageru
IR3M02-SHR,"1,12 € (8,44 kn)",IC=SMPS CIRCUIT,3  - ima na lageru
IR3553M-IR,"7,04 € (53,04 kn)",IC-SMD,5  - ima na lageru
IR2184SPBF-IR(MALAYSIA),"3,88 € (29,23 kn)",IC-DRIVER HALF BRIDGE 1.4A 10-20V(SO8),0  - pošalji upit
IR2184PBF-IR(MALAYSIA),"4,50 € (33,91 kn)","IC DRIVER MOSFET 1,9A,620V,1W(DIP8)",10  - ima na lageru
IR21844SPBF-IR(SO14),"4,84 € (36,47 kn)","IC-DRIVER HALF BRIDGE 1,4A,10-20V(SO14)",2  - ima na lageru
IR21844PBF-INF(DIP14),"5,97 € (44,98 kn)",IC DRIVER BOOTSTRAP -2.3:1.9A (DIP14),0  - pošalji upit
IR21593PBF-IR,"10,45 € (78,74 kn)",IC-BALLAST CONTROL (DIP16),0  - pošalji upit
IR2156SPBF-IR(SO14),"3,80 € (28,63 kn)",IC-DRIVER BALASTCONTROLLER(SO14),25  - ima na lageru
IR2156PBF-IR,"4,51 € (33,98 kn)",IC-BALLAST CONTROL (DIP14),7  - ima na lageru
IR2155PBF-IR-DIL,"2,90 € (21,85 kn)",IC-CMOS MOSFET IGBT DRIVER(DIP8),22  - ima na lageru
IR2153SPBF-IR-SMD,"3,77 € (28,41 kn)","IC-DRIVER,HALF BRIDGE,CH2(SO8)",7  - ima na lageru
IR2153PBF-IR,"2,19 € (16,50 kn)","IC-DRIVER,MOSFET;625.OUTP.2(DIP8)",27  - ima na lageru
IR21531DSPPF-IR(SO8),"0,00 € (0,00 kn)",IC-SMD-driver; MOSFET half-bridge,0  - pošalji upit
IR2151-IR,"3,78 € (28,48 kn)",IC-HALF BRIDGE DRIVER 8 LEAD(DIP8),10  - ima na lageru
IR2136SPBF-IR-SMD,"8,67 € (65,32 kn)",IC-DRIVER 3 PH.BRIDGE 350mA 10-20V(SO28),15  - ima na lageru
IR2136PBF-IR-DIP,"8,63 € (65,02 kn)",IC-DRIVER 3 PH.BRIDGE 350mA 10-20V(DIP28,20  - ima na lageru
IR2132JPBF,"9,25 € (69,69 kn)","DRIVER 3 PHASE BRIDGE,200mA PLCC44",1  - ima na lageru
IR2131J-IR,"17,25 € (129,97 kn)",IC-3PHASE DRIVER(PLCC32),1  - ima na lageru
IR2130SPBF-IRF(MALAYSIA),"10,00 € (75,35 kn)",IC-3 PHASE BRDG DR 600V (SO28),4  - ima na lageru
IR2130PBF-INF,"10,35 € (77,98 kn)",IC-3 PHASE BRDG DR 600V(DIP28),5  - ima na lageru
IR2127SPBF-IR(THAILAND),"4,51 € (33,98 kn)",IC SING-CH-DR.CURR SENS 600V(SOIC-8),2  - ima na lageru
IR21271SPBF-IR(SO8),"4,39 € (33,08 kn)","IC-DRIVER,CURRENT SENSE HIGH-SIDE SWITCH",21  - ima na lageru
IR21271PBF-IR(DIP8),"5,55 € (41,82 kn)","IC-DRIVER,CURRENT SENSE HIGH-SIDE SWITCH",7  - ima na lageru
IR2125S-INF,"3,72 € (28,03 kn)",IC-DRIVER 1A; 12:18V CH:1 (SO16),8  - ima na lageru
IR2125-IR,"3,42 € (25,77 kn)",IC(DIP8),19  - ima na lageru
IR2121-IRF,"4,18 € (31,49 kn)",IC,14  - ima na lageru
IR2118-IR(DIP8),"3,38 € (25,47 kn)","IC-DRIVER,HIGH-SIDE,GATE-DRIVER Ch1",14  - ima na lageru
IR2117SPBF-IR,"2,64 € (19,89 kn)","IC-DRIVER MOSFET 250mA,620V 0,6W(SO8)",1  - ima na lageru
IR2117PBF-IR,"2,65 € (19,97 kn)","IC-DRIVER 620V 0,251 1W(DIP8)",6  - ima na lageru
IR2113SPBF-IR-SMD,"3,19 € (24,04 kn)",IC-HIGH-SIDE-DR 600V(SOL16),13  - ima na lageru
IR2113PBF-IR(MALAYSIA),"3,19 € (24,04 kn)",IC-LOW-/HIGH-SIDE-DR.600V(DIP14),0  - pošalji upit
IR2112SPBF-SMD,"2,65 € (19,97 kn)",IC-LOW/HIGH-SIDE-RR.600V(SOL-16),20  - ima na lageru
IR2112PBF-INF(DIP14),"3,72 € (28,03 kn)",IC-DIL-DRIVER FET 620V 250mA 1.6W,29  - ima na lageru
IR2111SPBF-IR(THAILAND),"2,55 € (19,21 kn)",IC-HALF-BRDG-600V(SO8),16  - ima na lageru
IR2111PBF-IR(THAILAND),"3,32 € (25,01 kn)",IC HALF-BRDG-DR.600V(DIP8),7  - ima na lageru
IR2110SPBF(SO16)-INF,"3,30 € (24,86 kn)",IC-SMD-CMOS MOTOR DRIVER,4  - ima na lageru
IR2110PBF-IR(DIP14),"3,20 € (24,11 kn)","IC-DRIVER,HIGH/LOW-SIDE SW.2.5A 500V",7  - ima na lageru
IR2109SPBF-SMD-IR,"3,59 € (27,05 kn)",IC-SMD,9  - ima na lageru
IR21094SPBF-SMD-IR,"2,80 € (21,10 kn)",IC-SMD,9  - ima na lageru
IR2109-IR,"3,98 € (29,99 kn)",IC-DIL,2  - ima na lageru
IR21084SPBF-SMD-IR,"5,57 € (41,97 kn)",IC-HALF-BRIDGE DRIVER (SO14),25  - ima na lageru
IR2106SPBF-IR-SMD,"4,38 € (33,00 kn)",IC-SMD-MOSFET DRIVER HIGH/LOW(SO8),13  - ima na lageru
IR2104SPBF-IR,"2,09 € (15,75 kn)",IC DRIVER MOSFET 210mA 620V OUT:2 (SO8),11  - ima na lageru
IR2104PBF,"3,98 € (29,99 kn)",IC,8  - ima na lageru
IR2103PBF-IR,"2,06 € (15,52 kn)",IC DRIVER HIGH/LOW SIDE 270mA CH:2 (DIP8,7  - ima na lageru
IR2102SPBF-IRF(MALAYSIA),"2,92 € (22,00 kn)",IC-SMD-FET LOW/HIGH SIDE DR. 600V (SO8),3  - ima na lageru
IR2101SPBF-IRF,"3,19 € (24,04 kn)","IC-SMD-DRIV,HIGH/LOW SIDE,210mA(SO8)",3  - ima na lageru
IR2010PBF-IRF,"5,97 € (44,98 kn)",IC-DRV HIGH/LOW SIDE -3:3A 1.6W CH:2 (DI,10  - ima na lageru
IR1150S-IR,"4,11 € (30,97 kn)",IC-UPFC CYCLE CONTROL PFC(SO8),2  - ima na lageru
IPS5451S-INF,"9,16 € (69,02 kn)",IC GATE DRIVER 50V 35A (D2PAK),6  - ima na lageru
IPS511G(CH),"7,70 € (58,02 kn)",IC-TRANZ-50V 5A,10  - ima na lageru
IP4001L-SMD,"5,95 € (44,83 kn)",IC,4  - ima na lageru
IP3842,"0,00 € (0,00 kn)",IC=UC3842,0  - pošalji upit
IP3002-INT,"8,33 € (62,76 kn)",IC(DIP8),2  - ima na lageru
INN2604K-PI,"6,64 € (50,03 kn)",IC-AC/DC SWITCH 93÷107kHz; eSOP-R16B; 3.,3  - ima na lageru
INA2137UA-TI(SO14),"7,03 € (52,97 kn)",IC-SMD-2X AUDIO DIFF-LINE REC.0dB.,5  - ima na lageru
INA2134PA-TI(DIP14),"7,57 € (57,04 kn)",IC-2XAUDIO DIFF-LINE REC.0dB,2  - ima na lageru
INA146UA-TI,"10,50 € (79,11 kn)",IC- AMPLIFIER 1CH 4.5-36V 15mA (SO8),0  - pošalji upit
INA137PA-TI(DIP8),"4,82 € (36,32 kn)",IC-2X AUDIO DIFF-LINE REC.0dB.,2  - ima na lageru
INA129P-TI,"19,40 € (146,17 kn)",IC,1  - ima na lageru
INA128UA-TI(SO8),"8,31 € (62,61 kn)",IC-SMD-OPERATIONAL AMPLIFIER,4  - ima na lageru
INA128PA,"12,28 € (92,52 kn)",IC-OPERATIONAL AMPLIFIER(DIP8,4  - ima na lageru
INA126UA-TI(SO8),"4,86 € (36,62 kn)",IC-SMD-OpAmp 200kHz 1.35:18VDC; CH:1,3  - ima na lageru
INA126PA-TI(DIP8),"5,31 € (40,01 kn)",IC-OpAmp 200kHz 1.35:36VDC; CH:1,11  - ima na lageru
INA118U-TI,"17,64 € (132,91 kn)",IC-OpAmp 800kHz 1.35:18V CH:1 (SO8),1  - ima na lageru
INA118P-TI,"17,64 € (132,91 kn)",IC-OpAmp 800kHz 1.35:18V CH:1 (DIP8),1  - ima na lageru
IN1M101-INFINNO(SOT23-6),"11,15 € (84,01 kn)",IC IN1M101=IN1S101,5  - ima na lageru
IL741,"0,00 € (0,00 kn)",IC=UA741CN8,0  - pošalji upit
IH5341CZZ(CH),"6,59 € (49,65 kn)",IC-SMD(SOIC16),2  - ima na lageru
IGCM04G60HA-INF,"15,93 € (120,02 kn)",IC DRIVER BOOTSTRAP -4:4A 20kHz U:600V,0  - pošalji upit
IDT7130(PLCC)-IDT,"26,54 € (199,97 kn)",IC-SRAM 8kbit 1kx8 5.5V (PLCC52),0  - pošalji upit
ICVT S64P-PROF.-GRRY(SWITZERLA,"3,85 € (29,01 kn)",IC PODNOZJE 64P PROF.,7  - ima na lageru
ICVT S56P-NINIGI(CHINA),"0,73 € (5,50 kn)",IC PODNOŽJE 1.78mm-GUSTI RASTER,16  - ima na lageru
ICVT S52P(CHINA),"0,93 € (7,01 kn)",IC PODNOŽJE 52P  1.78mm,2  - ima na lageru
ICVT S48P,"1,66 € (12,51 kn)",IC PODNOŽJ48pin PODNO. GUSTI RASTER,19  - ima na lageru
ICVT S42P,"0,80 € (6,03 kn)",42pin IC PODNOŽJE GUSTI RASTER,27  - ima na lageru
ICVT S40P,"0,72 € (5,42 kn)",40pinIC PODNOŽJE-GUSTI RASTER,45  - ima na lageru
ICVT PLCC68P,"1,32 € (9,95 kn)",IC PODNOŽJE*PLCC,0  - pošalji upit
ICVT 8P-PROF-SMD,"0,33 € (2,49 kn)","IC PODNOŽJE DIP,PIN8,GOLD PLATED",17  - ima na lageru
ICVT 8P-PROF,"0,40 € (3,01 kn)",IC PODNOŽJE (DIP8)Tokareno FLUSH Au,41  - ima na lageru
ICVT 72P-NINIGI(CHINA),"4,27 € (32,17 kn)",IC-PROF. PODNOŽJE DVOREDNO 72 PIN - 2.54,1  - ima na lageru
ICVT 6P-PROF,"0,66 € (4,97 kn)","IC PODNOŽJE 6 PIN  Rm 2,54mm-TOKARENO",125  - ima na lageru
ICVT 6P,"0,16 € (1,21 kn)",6 PINSKO IC  PODNOŽJE,9  - ima na lageru
ICVT 64P-PROF,"5,04 € (37,97 kn)",IC PODNOŽJE 64PIN-TOKATENO,7  - ima na lageru
ICVT 56P-S-NINIGI,"0,65 € (4,90 kn)",IC PODNOŽJE 56PIN-GUSTI RASTER,34  - ima na lageru
ICVT 52P-S,"0,64 € (4,82 kn)",IC PODNOŽJE 52PIN-GUSTI RASTER,11  - ima na lageru
ICVT 48P-PROF,"1,59 € (11,98 kn)",48 PINSKO IC PODNOŽJE-TOKARENO,1  - ima na lageru
ICVT 48P,"0,58 € (4,37 kn)",48 PINSKO IC PODNOŽJE,59  - ima na lageru
ICVT 42P,"0,60 € (4,52 kn)",42 PINSKO IC  PODNOŽJE,34  - ima na lageru
ICVT 40P-PROF,"1,26 € (9,49 kn)",40 PINSKO  IC PODNOŽJE-TOKARENO,13  - ima na lageru
ICVT 40P,"0,40 € (3,01 kn)",40 PINSKO  IC PODNOŽJE,22  - ima na lageru
ICVT 28P-S PROF,"0,86 € (6,48 kn)",IC-PODNOŽJE  28P SM - TOKARENO,17  - ima na lageru
ICVT 28P-S,"0,31 € (2,34 kn)",28P SMIC-PODNOŽJE-TOKARENO,0  - pošalji upit
ICVT 28P-PROF,"0,93 € (7,01 kn)",28 PINSKO IC  PODNOŽJE - TOKARENO,2  - ima na lageru
ICVT 28P,"0,53 € (3,99 kn)",28 PINSKO IC  PODNOŽJE,94  - ima na lageru
ICVT 24P-S,"0,27 € (2,03 kn)",24 PINSKO IC PODNOŽJE(DIP24),50  - ima na lageru
ICVT 24P-PROF,"0,66 € (4,97 kn)",24 PINSKO IC  PODNOŽJE-TOKARENO,219  - ima na lageru
ICVT 24P,"0,46 € (3,47 kn)",24 PINSKO PODNOŽJE,14  - ima na lageru
ICVT 20P-PROF,"0,24 € (1,81 kn)",IC PROFI 20PINSKO PODNOŽJE-TOKARENO,0  - pošalji upit
ICVT 20P,"0,20 € (1,51 kn)",20 PINSKO PODNOŽJE,83  - ima na lageru
ICVT 18P-PROF,"0,74 € (5,58 kn)",18 PINSKO PODNOŽJE-TOKARENO,45  - ima na lageru
ICVT 18P,"0,34 € (2,56 kn)",18 PINSKO PODNOŽJE,42  - ima na lageru
ICVT 16P-PROF-SMD,"0,50 € (3,77 kn)","IC PODNOŽJE DIP,PIN16,GOLD PLAT",0  - pošalji upit
ICVT 16P-PROF,"0,80 € (6,03 kn)",IC PODNOŽJE 16PIN-TOKARENO,42  - ima na lageru
ICVT 16P,"0,26 € (1,96 kn)",16 PINSKO PODNOŽJE,56  - ima na lageru
ICVT 14P-TEXTOOL,"1,59 € (11,98 kn)",IC PODNOŽJE 14P TEXTOOL,3  - ima na lageru
ICVT 14P-PROF-SMD,"0,50 € (3,77 kn)","IC PODBNOŽJE DIP,PIN14,GOLD PL",4  - ima na lageru
ICVT 14P-PROF,"0,80 € (6,03 kn)","IC PODNOŽJE, 14PIN-TOKARENO",0  - pošalji upit
ICVT 14P-NINIGI(CHINA),"0,21 € (1,58 kn)",14 PINSKO PODNOŽJE,95  - ima na lageru
ICS954204-IDT,"16,59 € (125,00 kn)",IC-CLOCK SYNTHESIZER (TSSOP56),3  - ima na lageru
ICM7556IPDZ-INTERSTIL,"1,49 € (11,23 kn)","IC-PERIPHERAL CIRCUIT,RC TIMER(DIP14)",1  - ima na lageru
ICM7556IPAZ-INTERSTIL,"1,59 € (11,98 kn)","IC-PERIPHERAL CIRCUIT,RC TIMER(DIP8)",5  - ima na lageru
ICM7556IBAZ-T-REN(SO8),"1,59 € (11,98 kn)","IC-SMD-PERIPHERAL CIRCUIT,RC TIMER(SO8)",5  - ima na lageru
ICM7555IPAZ-REN(DIP8),"0,00 € (0,00 kn)","IC-PERIPHERAL CIRCUIT,RC TIMER",0  - pošalji upit
ICM7555IBAZ-INTERSTIL,"1,99 € (14,99 kn)","IC-SMD-PERIPHERAL CIRCUIT,RC TIMERI(SO8)",12  - ima na lageru
ICM7555CBAZ-REN(SO8),"1,59 € (11,98 kn)","IC-SMD-PERIPHERAL CIRCUIT,RC TIMER",10  - ima na lageru
ICM7224IPL-MBR,"15,33 € (115,50 kn)",IC-LCD-DRIVER 4.5-DIG,0  - pošalji upit
ICM7218CIJI-INTERSIL,"23,23 € (175,03 kn)",IC-DRIVER DISPL. CNTRL. ANODA (DIP28),8  - ima na lageru
ICM7217AIPI-MB,"11,92 € (89,81 kn)",I.C.-4-DIG U/D CNTR + LED DR,13  - ima na lageru
ICM7216DIPI,"16,73 € (126,05 kn)",IC,1  - ima na lageru
ICM7211AIPI,"0,00 € (0,00 kn)",IC LED DISPLAY DRIVER DIP40,0  - pošalji upit
ICM7207IPD-MBR,"21,10 € (158,98 kn)",IC,2  - ima na lageru
ICL8212CPA-HAR,"5,31 € (40,01 kn)",IC,10  - ima na lageru
ICL8069CCZR-REN(TO92),"2,72 € (20,49 kn)",DIODA  1.2V TEMP.0-70* 0.005%/oC,3  - ima na lageru
ICL8038CCPD-INT,"7,30 € (55,00 kn)",IC-VOLT.CONTROLL.OSCILATOR(DIP14),4  - ima na lageru
ICL7665ACPA-MAX(DIP8),"5,58 € (42,04 kn)",IC VOLT. DETECTOR,2  - ima na lageru
ICL7663ACPA-MAX(DIP8),"9,76 € (73,54 kn)",IC VOLT. REG. ADJ,2  - ima na lageru
ICL7662CPA,"7,57 € (57,04 kn)",IC(DIP8),4  - ima na lageru
ICL7660ESA+MAX(SO8),"3,32 € (25,01 kn)",IC-DC-DC-CONV. Uin: 1.5÷10V; Uout: -10÷1,8  - ima na lageru
ICL7660ESA(SO8),"3,98 € (29,99 kn)",IC-SMD,11  - ima na lageru
ICL7660CPA-INTERSIL,"3,11 € (23,43 kn)",IC-DC-DC CONVERTER(DIP8),10  - ima na lageru
ICL7660AIBAZ-INTERSTIL,"2,39 € (18,01 kn)",IC-DC-DC-CONVERTER(DIP8),1  - ima na lageru
ICL7660AIB-SMD,"1,32 € (9,95 kn)",IC-SMD-C-MOS VOLT CONV. -1.5-10V(SO8),0  - pošalji upit
ICL7660ACBAZA-INT(SO8),"2,10 € (15,82 kn)",IC-SMD,20  - ima na lageru
ICL7136CPLZ-INTERSIL,"9,83 € (74,06 kn)",IC-DRIVER DISPLAY CONTROLLER(DIP40),3  - ima na lageru
ICL7135CPIZ-INTERSIL,"7,03 € (52,97 kn)",IC-ADC 4.5-DIG 250ms BCD OUT(DIP28),2  - ima na lageru
ICL7129CPL-HAR,"19,79 € (149,11 kn)",INTEGRIRANI KRUG,1  - ima na lageru
ICL7126CPL-MBR,"7,37 € (55,53 kn)",,3  - ima na lageru
ICL7116CPL-MBR,"8,02 € (60,43 kn)",,1  - ima na lageru
ICL7107CPL-MBR,"9,95 € (74,97 kn)","IC-A/D CONVERTER,CH1(DIP40)",3  - ima na lageru
ICL7106RCPL-MBR,"5,24 € (39,48 kn)",IC-ADC 3.5-DIG 333ms REVERSE,0  - pošalji upit
ICL7106RCPL-MB,"26,80 € (201,92 kn)",IC-ADC 3.5-DIG 333ms REVERSE(MQPP40)=MAX,3  - ima na lageru
ICL7106CPLZ-INTERSIL,"10,62 € (80,02 kn)",IC-A/D CONVERTER(MQPP40)=CPL=MAX130CPL,9  - ima na lageru
ICL232CPE-MBR,"2,59 € (19,51 kn)",INTEGRIRANI KRUG,0  - pošalji upit
ICE3BS3LJ-INF,"3,32 € (25,01 kn)",IC-OFF LINE SMPS CURRENT 500V (SO8),14  - ima na lageru
ICE3BS02G-INF,"4,03 € (30,36 kn)",IC-SMD(SO8)-Current Mode Controller,6  - ima na lageru
ICE3BS02,"3,28 € (24,71 kn)",IC-DIP8-Current Mode Controller,18  - ima na lageru
ICE3BS01,"3,78 € (28,48 kn)",IC (DIP8),4  - ima na lageru
ICE3BR4765JZ-INF(DIP7),"3,19 € (24,04 kn)",IC-AC-DC INTEG.POWER STAGE-CoolSET,4  - ima na lageru
ICE3BR4765J-INF,"2,92 € (22,00 kn)",IC(DIP8),13  - ima na lageru
ICE3BR2565JF,"4,65 € (35,04 kn)",IC-OFF LINE SMPS  MODE CNTRL.(TO220-6F),12  - ima na lageru
ICE3BR1765J-INF,"3,32 € (25,01 kn)",IC,0  - pošalji upit
ICE3BR1565JF-INF,"5,33 € (40,16 kn)",IC,13  - ima na lageru
ICE3BR1065JF-INF,"3,31 € (24,94 kn)",IC(TO220-6),2  - ima na lageru
ICE3BR0665J-INF,"2,92 € (22,00 kn)",IC,4  - ima na lageru
ICE3B5565P,"3,85 € (29,01 kn)",IC (TO220-6),5  - ima na lageru
ICE3B5065P-2-INF,"5,77 € (43,47 kn)",IC (TO220-6),2  - ima na lageru
ICE3B3065P-FSC,"3,85 € (29,01 kn)",IC-LG(TO-220)RoHs-DA,8  - ima na lageru
ICE3B2565,"3,98 € (29,99 kn)",IC (DIP8),6  - ima na lageru
ICE3B2065P-IFX(CH),"3,55 € (26,75 kn)",IC(TO220-6),28  - ima na lageru
ICE3B2065J,"3,29 € (24,79 kn)",IC-PWM CONTROLLER(DIP8),15  - ima na lageru
ICE3B1565J-INF,"3,98 € (29,99 kn)",IC(DIP8),17  - ima na lageru
ICE3B0565J,"5,00 € (37,67 kn)",IC-LG(DIP8)=ICE3B01565J=ICE3B2065J,14  - ima na lageru
ICE3B0365J-INF,"2,26 € (17,03 kn)",IC(DIP8),14  - ima na lageru
ICE3A2565-INF,"4,50 € (33,91 kn)",IC(DIP8),4  - ima na lageru
ICE3A1065-INF,"5,04 € (37,97 kn)",IC-OFFLINE SWITCH (DIP8),8  - ima na lageru
ICE3A0565,"3,45 € (25,99 kn)",IC (DIP8),5  - ima na lageru
ICE3A0565,"0,00 € (0,00 kn)",IC,0  - pošalji upit
ICE3A0365,"3,61 € (27,20 kn)",IC (DIP8)=ICE3B0365,0  - pošalji upit
ICE3A0365,"0,00 € (0,00 kn)",IC,0  - pošalji upit
ICE2QS03G-INF(SO8),"3,36 € (25,32 kn)",IC-SMD-PWM CONTROLLER,8  - ima na lageru
ICE2QS03-INF,"3,58 € (26,97 kn)",IC-PWM CONTROLLER(DIP8),8  - ima na lageru
ICE2QS02G-INF(SO8),"7,57 € (57,04 kn)",IC-SMD-CTRL PWM CONTROLLER,6  - ima na lageru
ICE2QS01,"2,52 € (18,99 kn)",IC PWM CONTROLLER(DIP8),12  - ima na lageru
ICE2QR4765-IRF(DIP8),"2,92 € (22,00 kn)",IC-AC/DC CONV.,15  - ima na lageru
ICE2QR3765-IRF(DIP8),"0,00 € (0,00 kn)",,0  - pošalji upit
ICE2QR2280Z-INF,"5,57 € (41,97 kn)",IC(DIP8)-AC/DC CONV.(DIP8),29  - ima na lageru
ICE2QR2280G-INF,"4,46 € (33,60 kn)",IC-SMD(SO8)AC/DC CONV.,10  - ima na lageru
ICE2QR1765,"3,45 € (25,99 kn)",IC-CRTLR SMPS QUASI-RESON(DIP8),4  - ima na lageru
